City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kourou,5.1552,-52.6478,27.03,80,45,3.61,GF,1694949168
364,rio verde de mato grosso,-18.9181,-54.8442,28.71,40,0,2.07,BR,1694949008
365,ad dawadimi,24.5077,44.3924,40.05,7,12,5.7,SA,1694949003
366,mersa matruh,31.3525,27.2453,29.31,52,0,7.29,EG,1694949169
367,kununurra,-15.7667,128.7333,23.99,50,42,0.0,AU,1694949169
368,newnham,-41.3833,147.1333,10.53,53,24,4.63,AU,1694949169
369,terrace,54.5163,-128.6035,11.23,100,100,6.17,CA,1694949169
370,vadso,70.0744,29.7487,8.49,82,100,5.04,NO,1694949170
371,new norfolk,-42.7826,147.0587,10.72,88,50,1.73,AU,1694949170
372,chapar,26.2667,90.4667,32.22,72,75,1.5,IN,1694949170
373,arfoud,31.4348,-4.2375,27.21,35,99,11.93,MA,1694949170
374,gaiman,-43.2897,-65.4929,5.71,91,19,4.51,AR,1694949170
375,pangai,-19.8,-174.35,23.59,72,98,8.43,TO,1694949170
376,zag,46.9441,99.165,7.11,60,99,2.52,MN,1694949171
377,vytegra,61.0064,36.4481,16.0,54,99,5.84,RU,1694949171
378,tokar,18.4254,37.729,40.13,18,13,7.27,SD,1694949171
379,selkirk,50.1436,-96.8845,9.48,97,92,2.53,CA,1694949171
380,tyukhtet,56.5389,89.3011,17.58,62,19,1.25,RU,1694949171
381,mufumbwe,-13.6833,24.8,37.13,10,0,2.56,ZM,1694949171
382,giyani,-23.3025,30.7187,25.85,41,88,4.5,ZA,1694949171
383,sungailiat,-1.85,106.1333,27.86,75,28,5.23,ID,1694949172
384,praia da vitoria,38.7333,-27.0667,22.64,65,100,5.38,PT,1694949172
385,shchyolkino,45.4291,35.8223,21.09,55,0,7.97,UA,1694949172
386,christchurch,-43.5333,172.6333,14.11,54,7,5.14,NZ,1694949108
387,t'aebaek,37.1759,128.9889,18.42,98,100,0.77,KR,1694949172
388,ancud,-41.8697,-73.8203,4.9,78,31,2.71,CL,1694949173
389,ardakan,32.31,54.0175,33.64,13,0,4.22,IR,1694949173
390,ad-damazin,11.7891,34.3592,31.33,55,41,0.76,SD,1694949015
391,aketi,2.7388,23.7833,21.65,99,100,1.83,CD,1694949173
392,mecatlan,20.2167,-97.6667,21.19,88,36,1.74,MX,1694949173
393,arapgir,39.0412,38.4952,25.17,25,0,2.46,TR,1694949173
394,fauske,67.2588,15.3918,11.02,91,99,2.35,NO,1694949033
395,angaur state,6.906,134.13,28.35,74,97,2.11,PW,1694949174
396,malango,-2.9627,119.9001,20.32,99,80,0.4,ID,1694949174
397,san julian,21.0167,-102.1667,14.23,85,86,0.86,MX,1694949174
398,menongue,-14.6585,17.691,36.0,7,0,3.18,AO,1694949174
399,undurkhaan,47.3194,110.6556,10.78,60,89,4.09,MN,1694949174
400,arkhangel'sk,64.5401,40.5433,11.95,92,100,3.1,RU,1694949174
401,vrangel',42.7297,133.0839,17.31,91,100,2.18,RU,1694949175
402,ambikapur,23.1167,83.2,26.02,84,95,1.14,IN,1694949175
403,chennevieres-sur-marne,48.797,2.5405,25.82,69,0,2.68,FR,1694949175
404,pachino,36.7186,15.0907,26.92,58,1,3.61,IT,1694949175
405,kondoa,-4.9,35.7833,31.13,25,12,1.98,TZ,1694949175
406,murray,40.6669,-111.888,18.8,51,0,2.57,US,1694949176
407,batangafo,7.3008,18.2833,29.12,63,92,1.86,CF,1694949176
408,lillehammer,61.1146,10.4674,12.7,60,69,2.1,NO,1694949176
409,bamboo flat,11.7,92.7167,25.95,89,100,8.31,IN,1694949176
410,san antonio de pale,-1.4014,5.6325,24.59,78,100,3.72,GQ,1694949176
411,sulejow,51.3544,19.8854,25.1,44,0,3.54,PL,1694949176
412,celestun,20.8667,-90.4,25.59,87,3,4.27,MX,1694949177
413,plettenberg bay,-34.0527,23.3716,15.9,50,74,6.23,ZA,1694949177
414,dawson creek,55.7666,-120.2362,10.32,71,0,2.06,CA,1694949177
415,camiri,-20.05,-63.5167,18.44,71,0,0.89,BO,1694949177
416,n'zeto,-7.2312,12.8666,25.14,76,99,2.53,AO,1694949177
417,itaituba,-4.2761,-55.9836,26.75,63,36,1.5,BR,1694949178
418,kazerun,29.6195,51.6541,36.35,6,0,4.58,IR,1694949178
419,abomsa,9.9833,39.9833,33.37,26,41,5.71,ET,1694949178
420,arraial do cabo,-22.9661,-42.0278,23.92,83,20,5.14,BR,1694949178
421,colonel hill,22.7667,-74.2167,28.44,75,19,4.25,BS,1694949178
422,matabhanga,26.3333,89.2167,34.47,60,32,1.72,IN,1694949179
423,yulinshi,38.2906,109.7494,22.87,36,100,1.5,CN,1694949179
424,balabac,7.9868,117.0645,28.06,75,10,2.46,PH,1694949179
425,turgen,43.4006,77.5933,20.07,55,51,2.5,KZ,1694949179
426,korsakov,46.6328,142.7813,17.91,91,100,1.39,RU,1694949179
427,kapa'a,22.0752,-159.319,26.18,79,20,6.17,US,1694949180
428,las heras,-46.5419,-68.9359,0.83,92,100,4.53,AR,1694949180
429,kerikeri,-35.2268,173.9474,11.06,89,7,0.45,NZ,1694949180
430,narvik,68.4384,17.4272,9.1,83,94,3.51,NO,1694949180
431,la paz,-16.5,-68.15,5.32,69,52,1.1,BO,1694948497
432,fortaleza,-3.7227,-38.5247,27.34,65,20,5.66,BR,1694949181
433,gornopravdinsk,60.05,69.9,19.89,51,71,2.46,RU,1694949181
434,coari,-4.085,-63.1414,25.42,65,26,0.97,BR,1694949181
435,ayancik,41.9447,34.5861,20.88,64,70,3.59,TR,1694949181
436,rio preto da eva,-2.6994,-59.6997,25.89,66,37,1.53,BR,1694949181
437,raduzhny,62.0961,77.475,19.47,49,58,2.84,RU,1694949182
438,kharp,66.8014,65.8081,6.23,86,100,5.58,RU,1694949016
439,zemio,5.0314,25.1361,21.42,97,100,1.92,CF,1694949182
440,santana,-0.0583,-51.1817,29.1,70,20,4.12,BR,1694949182
441,magadan,59.5667,150.8,4.74,92,100,3.22,RU,1694949182
442,concepcion,-36.827,-73.0498,5.73,84,41,2.32,CL,1694948921
443,dongola,19.1667,30.4833,39.96,10,0,4.91,SD,1694949183
444,khorugh,37.4897,71.553,24.78,14,0,4.06,TJ,1694949183
445,hadibu,12.65,54.0333,30.22,63,45,7.84,YE,1694949183
446,mil'kovo,55.6078,37.7956,18.11,38,32,2.89,RU,1694949183
447,fale old settlement,-9.3852,-171.2468,28.79,80,3,7.3,TK,1694949183
448,prince rupert,54.3161,-130.3201,14.05,83,100,18.01,CA,1694949183
449,frejus,43.4329,6.7352,29.83,67,59,7.36,FR,1694949168
450,mahenge,-8.6833,36.7167,30.22,29,53,2.43,TZ,1694949184
451,naze,28.3667,129.4833,25.65,81,89,3.05,JP,1694949184
452,chabahar,25.2919,60.643,28.52,75,50,5.19,IR,1694949184
453,tulagi,-9.0996,160.1476,27.14,77,100,5.42,SB,1694949184
454,bereket,39.2446,55.5154,30.34,15,0,5.04,TM,1694949184
455,candelaria,13.9311,121.4233,27.44,91,90,1.76,PH,1694949184
456,ndende,-2.4008,11.3581,31.75,49,92,2.07,GA,1694949185
457,san patricio,28.017,-97.5169,27.13,84,13,3.11,US,1694949185
458,bonthe,7.5264,-12.505,27.49,76,100,3.55,SL,1694949185
459,navasota,30.388,-96.0877,23.17,97,1,1.95,US,1694949185
460,haiku-pauwela,20.9219,-156.3051,24.47,83,100,5.14,US,1694949185
461,ke-macina,13.9623,-5.3572,32.98,47,91,2.45,ML,1694949185
462,bestobe,52.4994,73.0975,19.48,45,80,2.23,KZ,1694949186
463,karratha,-20.7377,116.8463,25.85,52,27,4.13,AU,1694949186
464,kabompo,-13.5927,24.2008,38.33,10,0,1.85,ZM,1694949186
465,vallenar,-28.5708,-70.7581,13.66,83,42,0.14,CL,1694949186
466,taipei,25.0478,121.5319,29.39,62,20,3.6,TW,1694949186
467,shitanjing,39.2342,106.3439,21.09,31,23,5.28,CN,1694949187
468,remire-montjoly,4.9167,-52.2667,27.02,83,0,1.54,GF,1694949187
469,long beach,33.767,-118.1892,20.32,90,100,0.0,US,1694949187
470,gamba,-2.65,10.0,25.49,75,96,3.35,GA,1694949187
471,kurayoshi,35.4333,133.8167,24.82,91,32,0.52,JP,1694949187
472,westport,41.1415,-73.3579,13.75,78,0,1.54,US,1694948888
473,lewiston orchards,46.3804,-116.9754,22.37,34,0,3.09,US,1694949188
474,chaman,30.9236,66.4512,33.85,9,0,4.11,PK,1694949188
475,myadzyel,54.8731,26.9359,20.46,50,3,5.21,BY,1694949188
476,goz beida,13.95,20.55,34.78,31,7,1.67,TD,1694949188
477,rufino,-34.2683,-62.7126,10.99,46,0,6.33,AR,1694949188
478,bonny,4.4522,7.1681,27.56,75,71,5.29,NG,1694949189
479,zarghun shahr,32.8473,68.4457,29.03,9,0,5.37,AF,1694949189
480,jalai nur,49.45,117.7,10.24,83,69,2.68,CN,1694949189
481,lata,40.1629,-8.3327,19.49,70,71,7.67,PT,1694949189
482,belmonte,-15.8631,-38.8828,25.61,68,9,3.51,BR,1694949189
483,wanning,18.8003,110.3967,27.84,85,97,2.65,CN,1694949189
484,midvagur,62.0511,-7.1939,11.46,87,75,6.17,FO,1694949189
485,lockwood,45.8191,-108.4149,18.69,41,0,6.69,US,1694949190
486,dehdasht,30.7949,50.5646,36.6,6,0,4.63,IR,1694949190
487,puerto madero,14.7208,-92.4215,25.85,81,39,1.39,MX,1694949190
488,kabalo,-6.05,26.9167,37.5,27,87,1.67,CD,1694949190
489,tubarjal,30.4999,38.216,34.1,14,0,3.99,SA,1694949190
490,queenstown,-31.8976,26.8753,16.71,21,35,4.01,ZA,1694949190
491,labytnangi,66.6572,66.4183,8.23,79,100,7.13,RU,1694948972
492,sena madureira,-9.0656,-68.6569,23.15,83,31,0.74,BR,1694949191
493,bom jardim,-7.7958,-35.5872,25.64,68,62,6.27,BR,1694949191
494,viedma,-40.8135,-62.9967,6.04,51,0,3.68,AR,1694949036
495,tangalle,6.024,80.7911,27.56,75,35,5.14,LK,1694949191
496,fregenal de la sierra,38.1692,-6.6537,20.01,50,74,6.61,ES,1694949191
497,aitape,-3.1374,142.3475,25.49,88,100,0.9,PG,1694949192
498,illizi,26.4833,8.4667,36.89,7,0,6.59,DZ,1694949192
499,cooper's town,26.8667,-77.5167,28.3,71,19,4.52,BS,1694949192
500,kencong,-8.2833,113.3667,24.5,83,64,1.85,ID,1694949192
501,lorengau,-2.0226,147.2712,27.2,72,78,6.33,PG,1694949192
502,key west,24.5557,-81.7826,29.0,72,20,3.6,US,1694949043
503,horta,38.5333,-28.6333,21.8,63,20,4.63,PT,1694949193
504,voskresenskoye,56.8381,45.4317,17.37,39,46,1.5,RU,1694949193
505,mantua,45.1667,10.7833,27.42,72,100,1.79,IT,1694949154
506,la ronge,55.1001,-105.2842,8.14,81,0,1.03,CA,1694949193
507,rethymno,35.3647,24.4714,31.78,57,74,4.84,GR,1694949193
508,revda,56.801,59.9303,19.8,47,61,1.1,RU,1694948794
509,znamenskoye,57.1281,73.8282,18.67,54,100,1.47,RU,1694949194
510,guigang,23.0964,109.6092,27.56,83,77,1.77,CN,1694949194
511,trondheim,63.4305,10.3951,14.4,64,59,1.34,NO,1694949194
512,chu,43.5983,73.7614,26.84,21,1,6.25,KZ,1694949194
513,carahue,-38.7,-73.1667,2.45,95,56,0.93,CL,1694949194
514,amarante do maranhao,-5.5667,-46.7422,26.91,62,18,2.89,BR,1694949195
515,raisen,23.3333,77.8,27.5,85,81,7.01,IN,1694949195
516,poso,-1.3959,120.7524,25.72,88,72,1.61,ID,1694949195
517,kedrovyy,56.1667,91.8167,19.23,67,31,1.46,RU,1694949195
518,mandalgovi,45.7625,106.2708,10.04,62,98,7.11,MN,1694949195
519,bonito,-21.1211,-56.4819,25.1,50,0,2.99,BR,1694949195
520,hanover,52.3705,9.7332,26.81,74,0,4.12,DE,1694948687
521,paine,-33.8167,-70.75,14.0,95,100,1.17,CL,1694949196
522,kaliua,-5.0606,31.7936,35.24,20,88,1.32,TZ,1694949196
523,upington,-28.4478,21.2561,20.21,24,0,3.09,ZA,1694949196
524,karachi,24.9056,67.0822,33.9,49,40,7.2,PK,1694948819
525,altamira,-3.2033,-52.2064,27.05,83,75,3.6,BR,1694949196
526,whitinsville,42.1112,-71.6662,13.1,90,0,2.52,US,1694949196
527,hinton,53.4001,-117.5857,10.59,55,87,2.42,CA,1694949197
528,uhlingen-birkendorf,47.7167,8.3167,26.95,67,88,1.77,DE,1694949197
529,boca do acre,-8.7522,-67.3978,23.75,73,23,1.06,BR,1694949197
530,eyl,7.9803,49.8164,34.32,43,75,9.69,SO,1694949197
531,ugento,39.9263,18.1574,30.72,51,11,4.02,IT,1694949197
532,albu kamal,34.45,40.9186,36.99,12,0,0.31,SY,1694949197
533,chalco,19.2667,-98.9,15.98,92,96,1.06,MX,1694949198
534,aswan,24.0934,32.907,39.11,11,0,4.61,EG,1694949099
535,bengkulu,-3.8004,102.2655,24.46,89,32,4.49,ID,1694949198
536,rabo de peixe,37.8,-25.5833,19.73,99,20,6.69,PT,1694949198
537,ishigaki,24.3448,124.1572,27.07,89,75,1.54,JP,1694949198
538,cockburn town,21.4612,-71.1419,28.58,73,90,4.85,TC,1694949198
539,alofi,-19.0595,-169.9187,22.94,78,9,4.63,NU,1694949199
540,tolanaro,-25.0319,46.9987,28.14,52,0,4.78,MG,1694949199
541,gadzhiyevo,69.2551,33.3362,9.06,69,100,0.82,RU,1694949199
542,saint-philippe,-21.3585,55.7679,25.77,74,45,5.69,RE,1694949199
543,canyon lake,29.8752,-98.2625,21.61,91,2,2.24,US,1694949199
544,mogadishu,2.0371,45.3438,27.22,69,68,7.59,SO,1694949199
545,dalianwan,39.0286,121.695,24.02,69,0,2.0,CN,1694949199
546,aqadyr,48.2553,72.8483,17.64,36,79,3.44,KZ,1694949200
547,aripuana,-9.1667,-60.6333,25.45,43,6,0.3,BR,1694949200
548,frenda,35.0654,1.0495,33.43,12,12,12.82,DZ,1694949200
549,marang,5.2056,103.2059,27.59,78,83,0.58,MY,1694949200
550,acarau,-2.8856,-40.12,27.96,61,4,7.67,BR,1694949200
551,lazaro cardenas,17.9583,-102.2,25.24,90,84,2.69,MX,1694949200
552,prieska,-29.6641,22.7474,19.49,18,4,3.02,ZA,1694949201
553,barcelona,41.3888,2.159,29.58,73,20,5.14,ES,1694948610
554,tobelo,1.7284,128.0095,26.23,84,100,2.43,ID,1694949201
555,binhe,32.6883,112.8275,28.03,65,100,2.18,CN,1694949201
556,idri,27.5,13.2667,33.14,14,4,4.34,LY,1694949201
557,guerrero negro,27.9769,-114.0611,19.25,83,94,6.24,MX,1694949201
558,dowlatabad,32.7998,51.6955,30.82,15,0,3.09,IR,1694949202
559,alexandria,31.2156,29.9553,27.21,70,0,5.24,EG,1694948439
560,aydincik,36.1437,33.3202,31.7,29,0,1.71,TR,1694949202
561,tchintabaraden,15.8969,5.7985,34.61,35,95,4.19,NE,1694949202
562,beira,-19.8436,34.8389,27.05,74,20,7.72,MZ,1694949202
563,yunyang,33.4474,112.7142,27.21,68,100,1.48,CN,1694949202
564,vanimo,-2.6741,141.3028,25.67,88,100,2.27,PG,1694949203
565,los frentones,-26.4077,-61.4137,25.34,47,0,3.23,AR,1694949203
566,port hedland,-20.3167,118.5667,25.03,83,19,4.63,AU,1694949203
567,bakchar,57.0186,82.0711,16.01,78,100,0.56,RU,1694949203
568,karaton,-6.3424,106.1045,26.8,66,72,1.12,ID,1694949203
569,kuanda,56.3161,116.0806,11.13,70,39,0.58,RU,1694949203
570,khanty-mansiysk,61.0042,69.0019,21.06,43,0,3.13,RU,1694949102
571,banjarmasin,-3.3244,114.591,26.08,68,99,2.53,ID,1694949204
572,houghton,47.1219,-88.569,13.71,97,100,3.09,US,1694948982
573,villa gesell,-37.2639,-56.973,11.7,67,81,2.96,AR,1694949204
574,sao caetano de odivelas,-0.75,-48.02,26.74,81,46,3.84,BR,1694949204
575,gantang,26.92,119.6333,25.87,93,22,0.93,CN,1694949204
576,ciudad real,39.0,-4.0,21.03,91,99,4.47,ES,1694949204
577,yakeshi,49.2833,120.7333,11.82,77,97,1.09,CN,1694949205
578,tromso,69.6496,18.957,7.01,76,75,3.09,NO,1694949205
579,senirkent,38.1044,30.5486,26.03,25,1,4.59,TR,1694949205
